vertexA, vertexB, weight, timestamp, graphOrder, graphWeight, graphEdgeCount, maxDegree, numCommunities, edgeType, vertexARole, vertexANewCommunity, vertexANewCommunityQ, vertexANewCommunityEvolution, vertexAOldCommunity, vertexAOldCommunityQ, vertexAOldCommunityEvolution, vertexBRole, vertexBNewCommunity, vertexBNewCommunityQ, vertexBNewCommunityEvolution, vertexBOldCommunity, vertexBOldCommunityQ, vertexBOldCommunityEvolution
113, 56, 1, 1801, 128, 1646, 125, 16, 620, EDGE_UPDATE, ROLE_NONE, 111_54_0, 5.8313, EVO_NONE, 111_54_0, 7.00406, EVO_NONE, ROLE_NONE, 111_54_0, 5.8313, EVO_NONE, 111_54_0, 7.00406, EVO_NONE
113, 57, 1, 1802, 128, 1646, 125, 16, 620, EDGE_UPDATE, ROLE_AMBASSADOR, 111_54_0, 6.48461, EVO_NONE, 111_54_0, 5.81732, EVO_NONE, ROLE_AMBASSADOR, 111_54_0, 6.48461, EVO_GROWTH, 75_70_0, -0.0984082, EVO_CONTRACT
113, 58, 1, 1803, 128, 1646, 125, 16, 620, EDGE_UPDATE, ROLE_AMBASSADOR, 111_54_0, 6.4702, EVO_NONE, 111_54_0, 6.4702, EVO_NONE, ROLE_AMBASSADOR, 114_101_0, 9.43263, EVO_GROWTH, 75_70_0, -0.104419, EVO_CONTRACT
113, 73, 1, 1804, 128, 1647, 125, 16, 621, EDGE_UPDATE, ROLE_NONE, 111_54_0, 5.60285, EVO_NONE, 111_54_0, 6.6207, EVO_NONE, ROLE_NONE, 111_54_0, 5.60285, EVO_NONE, 111_54_0, 6.6207, EVO_NONE
113, 75, 1, 1805, 128, 1647, 125, 16, 621, EDGE_UPDATE, ROLE_AMBASSADOR, 111_54_0, 5.59075, EVO_NONE, 111_54_0, 5.59075, EVO_NONE, ROLE_AMBASSADOR, 111_104_0, 27.1, EVO_NONE, 111_104_0, 27.1, EVO_NONE
113, 81, 1, 1806, 128, 1648, 125, 16, 622, EDGE_UPDATE, ROLE_NONE, 111_54_0, 4.08656, EVO_NONE, 111_54_0, 5.74087, EVO_NONE, ROLE_NONE, 111_54_0, 4.08656, EVO_NONE, 111_54_0, 5.74087, EVO_NONE
113, 111, 1, 1807, 128, 1648, 125, 16, 622, EDGE_UPDATE, ROLE_AMBASSADOR, 111_54_0, 4.07796, EVO_NONE, 111_54_0, 4.07796, EVO_NONE, ROLE_AMBASSADOR, 111_104_0, 27.056, EVO_NONE, 111_104_0, 27.056, EVO_NONE
113, 119, 1, 1808, 128, 1649, 125, 16, 622, EDGE_ADD, ROLE_AMBASSADOR, 111_54_0, 4.07064, EVO_NONE, 111_54_0, 4.07064, EVO_NONE, ROLE_AMBASSADOR, 111_104_0, 27.0121, EVO_NONE, 111_104_0, 27.0121, EVO_NONE
114, 10, 1, 1809, 128, 1649, 125, 16, 622, EDGE_UPDATE, ROLE_AMBASSADOR, 106_100_0, 11.183, EVO_GROWTH, 105_86_0, 13.3743, EVO_CONTRACT, ROLE_AMBASSADOR, 114_101_0, 9.42014, EVO_NONE, 114_101_0, 9.42014, EVO_NONE
114, 20, 1, 1810, 128, 1649, 125, 16, 622, EDGE_UPDATE, ROLE_AMBASSADOR, 106_100_0, 11.1582, EVO_NONE, 106_100_0, 11.1582, EVO_NONE, ROLE_AMBASSADOR, 114_101_0, 9.39913, EVO_NONE, 114_101_0, 9.39913, EVO_NONE
114, 28, 1, 1811, 128, 1649, 125, 16, 621, EDGE_UPDATE, ROLE_AMBASSADOR, 102_101_0, 5.74867, EVO_MERGE, 106_100_0, 11.1335, EVO_DEATH, ROLE_AMBASSADOR, 102_101_0, 5.74867, EVO_NONE, 102_101_0, -0.100249, EVO_NONE
114, 34, 1, 1812, 128, 1650, 125, 16, 622, EDGE_UPDATE, ROLE_NONE, 114_34_1, 15.8928, EVO_SPLIT, 102_101_0, 5.82694, EVO_CONTRACT, ROLE_NONE, 114_34_1, 15.8928, EVO_SPLIT, 102_101_0, 5.82694, EVO_CONTRACT
114, 39, 1, 1813, 128, 1650, 125, 16, 622, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 16.1505, EVO_NONE, 114_34_1, 15.7784, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 16.1505, EVO_GROWTH, 114_101_0, 9.38106, EVO_CONTRACT
114, 46, 1, 1814, 128, 1651, 125, 16, 623, EDGE_UPDATE, ROLE_NONE, 114_34_1, 12.2307, EVO_NONE, 114_34_1, 16.4333, EVO_NONE, ROLE_NONE, 114_34_1, 12.2307, EVO_NONE, 114_34_1, 16.4333, EVO_NONE
114, 48, 1, 1815, 128, 1651, 125, 16, 623, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 12.6711, EVO_NONE, 114_34_1, 12.1652, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 12.6711, EVO_GROWTH, 105_86_0, 13.2179, EVO_CONTRACT
114, 67, 1, 1816, 128, 1651, 125, 16, 623, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 11.1941, EVO_NONE, 114_34_1, 12.6132, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 11.1941, EVO_GROWTH, 105_86_0, 13.3677, EVO_CONTRACT
114, 69, 1, 1817, 128, 1651, 125, 16, 623, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 10.8311, EVO_NONE, 114_34_1, 11.1502, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 10.8311, EVO_GROWTH, 105_86_0, 11.6547, EVO_CONTRACT
114, 85, 1, 1818, 128, 1651, 125, 16, 623, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 12.1981, EVO_NONE, 114_34_1, 10.7932, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 12.1981, EVO_GROWTH, 105_86_0, 11.8815, EVO_CONTRACT
114, 99, 1, 1819, 128, 1652, 125, 16, 624, EDGE_UPDATE, ROLE_NONE, 114_99_1, 15.4252, EVO_SPLIT, 114_34_1, 12.3785, EVO_CONTRACT, ROLE_NONE, 114_99_1, 15.4252, EVO_SPLIT, 114_34_1, 12.3785, EVO_CONTRACT
114, 101, 1, 1820, 128, 1653, 125, 16, 625, EDGE_UPDATE, ROLE_NONE, 114_99_1, 10.9056, EVO_NONE, 114_99_1, 15.788, EVO_NONE, ROLE_NONE, 114_99_1, 10.9056, EVO_NONE, 114_99_1, 15.788, EVO_NONE
114, 103, 1, 1821, 128, 1653, 125, 16, 625, EDGE_UPDATE, ROLE_AMBASSADOR, 114_99_1, 11.9672, EVO_NONE, 114_99_1, 10.8394, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 11.9672, EVO_GROWTH, 114_34_1, 11.314, EVO_CONTRACT
114, 105, 1, 1822, 128, 1653, 125, 16, 625, EDGE_UPDATE, ROLE_AMBASSADOR, 114_99_1, 13.0209, EVO_NONE, 114_99_1, 11.9067, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 13.0209, EVO_GROWTH, 102_101_0, -0.063473, EVO_CONTRACT
114, 117, 1, 1823, 128, 1654, 125, 16, 625, EDGE_ADD, ROLE_AMBASSADOR, 114_99_1, 12.9687, EVO_NONE, 114_99_1, 12.9687, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 12.3353, EVO_GROWTH, 102_101_0, -0.0632748, EVO_CONTRACT
114, 127, 1, 1824, 128, 1655, 125, 16, 625, EDGE_ADD, ROLE_AMBASSADOR, 114_99_1, 12.3142, EVO_NONE, 114_99_1, 12.9169, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 12.3142, EVO_GROWTH, 111_104_0, 27.0093, EVO_CONTRACT
115, 8, 1, 1825, 128, 1655, 125, 16, 624, EDGE_UPDATE, ROLE_AMBASSADOR, 5_4_0, -0.0747627, EVO_MERGE, 102_101_0, -0.0635858, EVO_DEATH, ROLE_AMBASSADOR, 5_4_0, -0.0747627, EVO_NONE, 5_4_0, -0.094088, EVO_NONE
115, 10, 1, 1826, 128, 1655, 125, 16, 624, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 13.738, EVO_GROWTH, 5_4_0, -0.0747812, EVO_CONTRACT, ROLE_AMBASSADOR, 114_34_1, 13.738, EVO_GROWTH, 114_101_0, 7.76116, EVO_CONTRACT
115, 15, 1, 1827, 128, 1655, 125, 16, 624, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 15.2129, EVO_NONE, 114_34_1, 13.6772, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 15.2129, EVO_GROWTH, 105_86_0, 11.4392, EVO_CONTRACT
115, 34, 1, 1828, 128, 1655, 125, 16, 624, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 15.1551, EVO_NONE, 114_34_1, 15.1551, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 12.2653, EVO_NONE, 114_99_1, 12.2653, EVO_NONE
115, 39, 1, 1829, 128, 1656, 125, 16, 625, EDGE_UPDATE, ROLE_NONE, 114_34_1, 12.9708, EVO_NONE, 114_34_1, 15.3476, EVO_NONE, ROLE_NONE, 114_34_1, 12.9708, EVO_NONE, 114_34_1, 15.3476, EVO_NONE
115, 50, 1, 1830, 128, 1656, 125, 16, 625, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 14.89, EVO_NONE, 114_34_1, 12.9239, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 14.89, EVO_GROWTH, 114_101_0, 7.50695, EVO_CONTRACT
115, 65, 1, 1831, 128, 1656, 125, 16, 625, EDGE_UPDATE, ROLE_AMBASSADOR, 114_34_1, 16.8007, EVO_NONE, 114_34_1, 14.8415, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 16.8007, EVO_GROWTH, 105_86_0, 11.6542, EVO_CONTRACT
115, 67, 1, 1832, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_NONE, 115_67_0, 21.3205, EVO_SPLIT, 114_34_1, 16.9408, EVO_CONTRACT, ROLE_NONE, 115_67_0, 21.3205, EVO_SPLIT, 114_34_1, 16.9408, EVO_CONTRACT
115, 87, 1, 1833, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 18.7852, EVO_NONE, 115_67_0, 21.1526, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 18.7852, EVO_GROWTH, 114_101_0, 7.86601, EVO_CONTRACT
115, 98, 1, 1834, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 18.2373, EVO_NONE, 115_67_0, 18.6655, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 18.2373, EVO_GROWTH, 5_4_0, -0.104921, EVO_CONTRACT
115, 100, 1, 1835, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.7793, EVO_NONE, 115_67_0, 18.1381, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 19.7793, EVO_GROWTH, 5_4_0, -0.104712, EVO_CONTRACT
115, 101, 1, 1836, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.6873, EVO_NONE, 115_67_0, 19.6873, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 12.2242, EVO_NONE, 114_99_1, 12.2242, EVO_NONE
115, 102, 1, 1837, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.5961, EVO_NONE, 115_67_0, 19.5961, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 14.6673, EVO_GROWTH, 5_4_0, -0.104698, EVO_CONTRACT
115, 103, 1, 1838, 128, 1657, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.5058, EVO_NONE, 115_67_0, 19.5058, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 14.6156, EVO_NONE, 114_99_1, 14.6156, EVO_NONE
115, 116, 1, 1839, 128, 1658, 125, 16, 626, EDGE_ADD, ROLE_AMBASSADOR, 115_67_0, 19.6656, EVO_NONE, 115_67_0, 19.4221, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 19.6656, EVO_GROWTH, 5_4_0, -0.104347, EVO_CONTRACT
115, 117, 1, 1840, 128, 1659, 125, 16, 626, EDGE_ADD, ROLE_AMBASSADOR, 115_67_0, 19.8806, EVO_NONE, 115_67_0, 19.5885, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 19.8806, EVO_GROWTH, 114_34_1, 17.6587, EVO_CONTRACT
116, 5, 1, 1841, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 21.0834, EVO_NONE, 115_67_0, 19.8026, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 21.0834, EVO_GROWTH, 105_86_0, 12.5278, EVO_CONTRACT
116, 6, 1, 1842, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 21.0089, EVO_NONE, 115_67_0, 21.0089, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 16.7592, EVO_GROWTH, 5_4_0, -0.104191, EVO_CONTRACT
116, 20, 1, 1843, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 20.9349, EVO_NONE, 115_67_0, 20.9349, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 17.5732, EVO_GROWTH, 114_101_0, 7.79977, EVO_CONTRACT
116, 28, 1, 1844, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 22.4675, EVO_NONE, 115_67_0, 20.8614, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 22.4675, EVO_GROWTH, 5_4_0, -0.103914, EVO_CONTRACT
116, 33, 1, 1845, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 22.3972, EVO_NONE, 115_67_0, 22.3972, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 17.5145, EVO_GROWTH, 114_101_0, 8.32988, EVO_CONTRACT
116, 46, 1, 1846, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 22.3274, EVO_NONE, 115_67_0, 22.3274, EVO_NONE, ROLE_AMBASSADOR, 114_34_1, 17.4519, EVO_NONE, 114_34_1, 17.4519, EVO_NONE
116, 62, 1, 1847, 128, 1659, 125, 16, 626, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 24.4563, EVO_NONE, 115_67_0, 22.258, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 24.4563, EVO_GROWTH, 5_4_0, -0.103623, EVO_CONTRACT
116, 65, 1, 1848, 128, 1660, 125, 16, 627, EDGE_UPDATE, ROLE_NONE, 115_67_0, 19.4173, EVO_NONE, 115_67_0, 24.548, EVO_NONE, ROLE_NONE, 115_67_0, 19.4173, EVO_NONE, 115_67_0, 24.548, EVO_NONE
116, 76, 1, 1849, 128, 1660, 125, 16, 627, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.3643, EVO_NONE, 115_67_0, 19.3643, EVO_NONE, ROLE_AMBASSADOR, 105_86_0, 11.7432, EVO_GROWTH, 77_61_0, 5.12004, EVO_CONTRACT
116, 80, 1, 1850, 128, 1660, 125, 16, 627, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.3115, EVO_NONE, 115_67_0, 19.3115, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 17.4226, EVO_GROWTH, 5_4_0, -0.103204, EVO_CONTRACT
116, 85, 1, 1851, 128, 1660, 125, 16, 627, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 19.259, EVO_NONE, 115_67_0, 19.259, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 17.3723, EVO_NONE, 114_99_1, 17.3723, EVO_NONE
116, 87, 1, 1852, 128, 1661, 125, 16, 628, EDGE_UPDATE, ROLE_NONE, 116_87_1, 18.8411, EVO_SPLIT, 115_67_0, 19.375, EVO_CONTRACT, ROLE_NONE, 116_87_1, 18.8411, EVO_SPLIT, 115_67_0, 19.375, EVO_CONTRACT
116, 92, 1, 1853, 128, 1661, 125, 16, 628, EDGE_UPDATE, ROLE_AMBASSADOR, 116_87_1, 19.0414, EVO_NONE, 116_87_1, 18.7403, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 19.0414, EVO_GROWTH, 105_86_0, 11.7108, EVO_CONTRACT
116, 100, 1, 1854, 128, 1662, 125, 16, 629, EDGE_UPDATE, ROLE_NONE, 116_87_1, 9.83704, EVO_NONE, 116_87_1, 19.2424, EVO_NONE, ROLE_NONE, 116_87_1, 9.83704, EVO_NONE, 116_87_1, 19.2424, EVO_NONE
116, 106, 1, 1855, 128, 1662, 125, 16, 629, EDGE_UPDATE, ROLE_AMBASSADOR, 116_87_1, 12.2265, EVO_NONE, 116_87_1, 9.79479, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 12.2265, EVO_GROWTH, 5_4_0, -0.102701, EVO_CONTRACT
116, 115, 1, 1856, 128, 1663, 125, 16, 630, EDGE_UPDATE, ROLE_NONE, 116_87_1, 8.39185, EVO_NONE, 116_87_1, 12.4443, EVO_NONE, ROLE_NONE, 116_87_1, 8.39185, EVO_NONE, 116_87_1, 12.4443, EVO_NONE
117, 5, 1, 1857, 128, 1663, 125, 16, 630, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 10.4535, EVO_NONE, 115_67_0, 10.4535, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 8.36108, EVO_NONE, 116_87_1, 8.36108, EVO_NONE
117, 6, 1, 1858, 128, 1663, 125, 16, 630, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 10.2374, EVO_NONE, 115_67_0, 10.4001, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 10.2374, EVO_GROWTH, 114_99_1, 17.338, EVO_CONTRACT
117, 38, 1, 1859, 128, 1663, 125, 16, 630, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.23542, EVO_NONE, 115_67_0, 10.1917, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 9.23542, EVO_GROWTH, 75_70_0, -0.113729, EVO_CONTRACT
117, 46, 1, 1860, 128, 1663, 125, 16, 630, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.87322, EVO_NONE, 115_67_0, 9.19946, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 9.87322, EVO_GROWTH, 114_34_1, 17.4108, EVO_CONTRACT
117, 50, 1, 1861, 128, 1664, 125, 16, 631, EDGE_UPDATE, ROLE_NONE, 115_67_0, 10.0197, EVO_NONE, 115_67_0, 10.0856, EVO_NONE, ROLE_NONE, 115_67_0, 10.0197, EVO_NONE, 115_67_0, 10.0856, EVO_NONE
117, 65, 1, 1862, 128, 1664, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.98558, EVO_NONE, 115_67_0, 9.98558, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 8.33305, EVO_NONE, 116_87_1, 8.33305, EVO_NONE
117, 80, 1, 1863, 128, 1664, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.95171, EVO_NONE, 115_67_0, 9.95171, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 15.4507, EVO_NONE, 114_99_1, 15.4507, EVO_NONE
117, 87, 1, 1864, 128, 1664, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.91806, EVO_NONE, 115_67_0, 9.91806, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 8.30272, EVO_NONE, 116_87_1, 8.30272, EVO_NONE
117, 90, 1, 1865, 128, 1664, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.88463, EVO_NONE, 115_67_0, 9.88463, EVO_NONE, ROLE_AMBASSADOR, 105_86_0, 12.319, EVO_GROWTH, 77_61_0, 4.93194, EVO_CONTRACT
117, 98, 1, 1866, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_NONE, 115_67_0, 9.83107, EVO_NONE, 115_67_0, 10.0913, EVO_NONE, ROLE_NONE, 115_67_0, 9.83107, EVO_NONE, 115_67_0, 10.0913, EVO_NONE
117, 101, 1, 1867, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.79912, EVO_NONE, 115_67_0, 9.79912, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 15.4074, EVO_NONE, 114_99_1, 15.4074, EVO_NONE
117, 102, 1, 1868, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.76738, EVO_NONE, 115_67_0, 9.76738, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 15.3599, EVO_NONE, 114_99_1, 15.3599, EVO_NONE
117, 103, 1, 1869, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.73584, EVO_NONE, 115_67_0, 9.73584, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 15.3126, EVO_NONE, 114_99_1, 15.3126, EVO_NONE
117, 105, 1, 1870, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.70451, EVO_NONE, 115_67_0, 9.70451, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 15.2656, EVO_NONE, 114_99_1, 15.2656, EVO_NONE
117, 114, 1, 1871, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.67338, EVO_NONE, 115_67_0, 9.67338, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 15.2189, EVO_NONE, 114_99_1, 15.2189, EVO_NONE
117, 115, 1, 1872, 128, 1665, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.64244, EVO_NONE, 115_67_0, 9.64244, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 8.27509, EVO_NONE, 116_87_1, 8.27509, EVO_NONE
118, 1, 1, 1873, 128, 1665, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 89_76_0, 0.483764, EVO_MERGE, 75_70_0, -0.120477, EVO_DEATH, ROLE_AMBASSADOR, 89_76_0, 0.483764, EVO_NONE, 89_76_0, -0.0492063, EVO_NONE
118, 8, 1, 1874, 128, 1665, 125, 16, 630, EDGE_UPDATE, ROLE_AMBASSADOR, 5_4_0, 0.845367, EVO_MERGE, 89_76_0, 0.483482, EVO_DEATH, ROLE_AMBASSADOR, 5_4_0, 0.845367, EVO_NONE, 5_4_0, -0.10213, EVO_NONE
118, 27, 1, 1875, 128, 1666, 125, 16, 631, EDGE_UPDATE, ROLE_NONE, 5_4_0, 0.805836, EVO_NONE, 5_4_0, 0.854714, EVO_NONE, ROLE_NONE, 5_4_0, 0.805836, EVO_NONE, 5_4_0, 0.854714, EVO_NONE
118, 36, 1, 1876, 128, 1666, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.74234, EVO_GROWTH, 5_4_0, 0.805712, EVO_CONTRACT, ROLE_AMBASSADOR, 105_86_0, 12.1051, EVO_GROWTH, 94_84_1, 6.98528, EVO_CONTRACT
118, 37, 1, 1877, 128, 1666, 125, 16, 631, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.67612, EVO_NONE, 115_67_0, 9.71331, EVO_NONE, ROLE_AMBASSADOR, 115_67_0, 9.67612, EVO_GROWTH, 94_84_1, 4.49751, EVO_CONTRACT
118, 38, 1, 1878, 128, 1667, 125, 16, 632, EDGE_UPDATE, ROLE_NONE, 115_67_0, 9.58863, EVO_NONE, 115_67_0, 9.84304, EVO_NONE, ROLE_NONE, 115_67_0, 9.58863, EVO_NONE, 115_67_0, 9.84304, EVO_NONE
118, 43, 1, 1879, 128, 1667, 125, 16, 632, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.56363, EVO_NONE, 115_67_0, 9.56363, EVO_NONE, ROLE_AMBASSADOR, 94_84_1, 3.38819, EVO_GROWTH, 5_4_0, 0.722113, EVO_CONTRACT
118, 46, 1, 1880, 128, 1668, 125, 16, 633, EDGE_UPDATE, ROLE_NONE, 115_67_0, 9.67829, EVO_NONE, 115_67_0, 9.72557, EVO_NONE, ROLE_NONE, 115_67_0, 9.67829, EVO_NONE, 115_67_0, 9.72557, EVO_NONE
118, 76, 1, 1881, 128, 1668, 125, 16, 633, EDGE_UPDATE, ROLE_AMBASSADOR, 115_67_0, 9.65338, EVO_NONE, 115_67_0, 9.65338, EVO_NONE, ROLE_AMBASSADOR, 116_87_1, 8.27051, EVO_GROWTH, 105_86_0, 12.0791, EVO_CONTRACT
118, 84, 1, 1882, 128, 1668, 125, 16, 633, EDGE_UPDATE, ROLE_AMBASSADOR, 105_86_0, 12.0537, EVO_GROWTH, 115_67_0, 9.6286, EVO_CONTRACT, ROLE_AMBASSADOR, 116_87_1, 7.75124, EVO_GROWTH, 94_84_1, 3.38137, EVO_CONTRACT
118, 89, 1, 1883, 128, 1668, 125, 16, 633, EDGE_UPDATE, ROLE_AMBASSADOR, 105_86_0, 12.0202, EVO_NONE, 105_86_0, 12.0202, EVO_NONE, ROLE_AMBASSADOR, 114_101_0, 8.62207, EVO_GROWTH, 111_54_0, 4.07707, EVO_CONTRACT
118, 90, 1, 1884, 128, 1669, 125, 16, 634, EDGE_UPDATE, ROLE_NONE, 105_86_0, 11.9517, EVO_NONE, 105_86_0, 12.1793, EVO_NONE, ROLE_NONE, 105_86_0, 11.9517, EVO_NONE, 105_86_0, 12.1793, EVO_NONE
118, 97, 1, 1885, 128, 1670, 125, 16, 635, EDGE_UPDATE, ROLE_NONE, 105_86_0, 11.5501, EVO_NONE, 105_86_0, 12.1074, EVO_NONE, ROLE_NONE, 105_86_0, 11.5501, EVO_NONE, 105_86_0, 12.1074, EVO_NONE
118, 104, 1, 1886, 128, 1670, 125, 16, 635, EDGE_UPDATE, ROLE_AMBASSADOR, 114_101_0, 9.25155, EVO_GROWTH, 105_86_0, 11.5205, EVO_CONTRACT, ROLE_AMBASSADOR, 114_101_0, 9.25155, EVO_GROWTH, 111_104_0, 26.3732, EVO_CONTRACT
118, 121, 1, 1887, 128, 1671, 125, 16, 635, EDGE_ADD, ROLE_AMBASSADOR, 114_101_0, 9.2288, EVO_NONE, 114_101_0, 9.2288, EVO_NONE, ROLE_AMBASSADOR, 114_99_1, 14.73, EVO_GROWTH, 77_61_0, 4.58724, EVO_CONTRACT
118, 123, 1, 1888, 128, 1672, 125, 16, 635, EDGE_ADD, ROLE_AMBASSADOR, 114_101_0, 9.20618, EVO_NONE, 114_101_0, 9.20618, EVO_NONE, ROLE_AMBASSADOR, 94_84_1, 2.92156, EVO_GROWTH, 5_4_0, 0.611536, EVO_CONTRACT
119, 11, 1, 1889, 128, 1673, 125, 16, 636, EDGE_UPDATE, ROLE_NONE, 111_104_0, 21.1202, EVO_NONE, 111_104_0, 24.1476, EVO_NONE, ROLE_NONE, 111_104_0, 21.1202, EVO_NONE, 111_104_0, 24.1476, EVO_NONE
119, 14, 1, 1890, 128, 1674, 125, 16, 637, EDGE_UPDATE, ROLE_NONE, 111_104_0, 16.3256, EVO_NONE, 111_104_0, 21.2015, EVO_NONE, ROLE_NONE, 111_104_0, 16.3256, EVO_NONE, 111_104_0, 21.2015, EVO_NONE
